DE_1XRatio,DE_2XRatio,DE_3XRatio,DE_time_ptp,DE_time_median,DE_time_var,FE_1XRatio,FE_2XRatio,FE_3XRatio,FE_time_ptp,FE_time_median,FE_time_var,label
0.00013164825384508238,0.0008528068269836361,0.001228000239253319,1.6514779640718564,0.006903493013972056,0.07290760949488607,0.0008905354443559721,0.0002238137775232895,0.002434260300227397,1.3722309090909088,0.03687909090909092,0.07676520198698014,3.0
0.00021432337094770792,0.0005142653162885966,0.0011918109812640053,1.8504609980039923,-0.007228363273453094,0.0784573033885192,0.0007660904825563857,0.00020920071400140145,0.0003523873200166758,1.1355472727272726,0.024140909090909088,0.05158317058463476,3.0
0.00040479373017484656,0.00015971491759887783,0.00031886788785974115,1.5322505788423153,0.0009746107784431141,0.06371524264523967,0.00010342403341611055,0.0012825742318427324,0.00041499066501268057,1.1324654545454544,0.04848727272727273,0.050943480834333504,3.0
8.599364681554594e-06,0.00012039286401187693,0.0013414209335213926,1.6607367664670658,0.011370459081836329,0.07213195724368518,0.0007952518342754868,0.0005848830047979378,0.0064687423566408215,1.3237436363636363,0.04016636363636363,0.06395246609421193,3.0
0.00020694614016778505,0.00017797910964418898,0.00041151673175122695,1.8715775648702595,0.010314630738522956,0.08008208840795428,9.878321438865626e-05,3.714628524874578e-05,0.0013732609298205815,1.20684,0.028660909090909088,0.06418580153289292,3.0
9.6535064452449e-05,9.357850454947759e-05,0.0010975060021595334,1.863618243512974,-0.015268902195608787,0.07542858929344783,0.00015570735027619872,9.306347293627807e-05,0.0010630487361548476,1.2407400000000002,0.01273818181818182,0.07100460938717608,3.0
6.3321973367823465e-06,0.00013064475965173495,0.0018329447517539267,1.620127984031936,0.006010099800399202,0.06305048688723255,0.0011537969613697313,0.00045237928603272863,0.003313557374486207,1.0981545454545452,0.055472727272727264,0.046231362467880566,3.0
3.5714969188723856e-06,0.0005981667374848551,8.155451793531905e-05,1.8260957285429145,-0.0077156686626746514,0.08880719627981469,0.00027263196317699293,6.385188501148505e-05,0.0005124011631842182,1.1207545454545451,0.03235909090909092,0.05245946235336897,3.0
3.306452431607417e-05,1.5174634097929775e-05,0.0006431636267250978,1.9266430738522955,-0.0017055688622754491,0.09647797658815042,0.0005366623020494503,0.0001831629099069736,0.0013743156499595414,1.3075127272727274,0.05989,0.07219589696018137,3.0
0.0005058235124162879,0.0008856716237780533,0.004100116902045722,1.7336701397205592,-0.007390798403193614,0.06701286119212234,0.0014024492905382836,0.00016507847980388234,0.0027258935528245393,1.2058127272727273,0.04859,0.05639686800082561,3.0
8.737157337618645e-07,0.00041612857296689326,6.29025770886078e-05,1.5489813972055888,0.01949221556886228,0.06979664614191237,0.0002437869772851889,0.0007031857308225527,0.000363254000420374,1.0482290909090908,0.056191818181818176,0.04124224532765668,3.0
0.000416937569814309,0.002150192820323068,0.0001974759614367243,1.85923249500998,0.01266994011976048,0.0680462153027832,0.00028882726500883374,0.0006244678753164174,0.0003027336379842108,1.2690927272727273,0.05177454545454545,0.06648747312799802,3.0
0.0002527984220331888,0.00042998390069404587,0.0011985605373261694,1.7846747704590815,0.0013806986027944113,0.08380337292927856,0.0006983165111083202,5.8995855049232386e-05,0.0023207384794642987,1.0338472727272725,0.01427909090909091,0.044029278136788405,3.0
0.00022272567631748336,0.00012443584610310194,0.0008684591724603992,1.6594372854291417,0.002355309381237525,0.07067615895532173,0.0003580691199553372,0.0008545486724431697,0.001322056034685696,1.2019090909090908,0.03544090909090908,0.05453557307967445,3.0
2.200573159884199e-05,0.0007629049310840236,0.0025515446571476373,1.297044510978044,0.012263852295409182,0.062034450795812976,0.00030686751815895016,0.0005389212785456926,0.004318470990122939,1.2797763636363635,0.03359181818181818,0.05773730227769727,3.0
4.337842243445768e-05,3.7126541709648896e-06,0.00011952433321706682,1.6423815968063873,0.02615205588822355,0.08007136948704187,0.0005265499718479379,0.0003820514646126634,3.7322076312928e-05,1.2173181818181822,0.03605727272727273,0.057787783061899536,3.0
0.0005950788218532572,0.0003945247858298916,0.000788280754549667,1.6800665469061875,0.004385748502994012,0.083280156409849,4.3121961466421015e-05,0.0010522256901963633,0.00015782812430030312,1.235192727272727,0.04746,0.05874927213601721,3.0
4.633877114148854e-05,1.1422907286861144e-05,0.002599296617137268,1.4518451896207585,0.007228363273453095,0.064972460683822,0.0008779395285934421,0.004076840264737117,0.0030625926551836225,1.006521818181818,0.06081454545454545,0.04871596866907572,3.0
5.105290348623218e-05,8.154174255081135e-05,0.00044439620397690926,1.6061585628742518,0.016081077844311373,0.08378444551795726,0.00041898890403765904,0.000502838676596646,0.0020237523462724983,1.2471090909090907,0.053726363636363635,0.057924815032544215,3.0
0.00047214612493678965,9.693886225793847e-05,0.0010285539359157873,1.4693881836327347,0.021603872255489025,0.06189488014304255,9.139569674752288e-05,0.00011142265790418154,0.0005088697619721928,1.3613418181818178,0.05516454545454545,0.07123011394317866,3.0
5.655793886267808e-05,0.00026268260782068216,0.0014212239544024571,1.5879658283433131,-0.0010558283433133734,0.05461266342938019,0.0015440783930009768,0.001195558962337346,0.005861321499329617,1.043092727272727,0.04910363636363636,0.043797514576680144,3.0
0.00010380639309683788,7.044340614445477e-05,1.5690569723639356e-05,1.6750310578842316,0.0018680039920159679,0.07398887472852111,0.0007029411777946593,0.0019120243281218765,0.0003262012235089291,1.0319981818181818,0.03975545454545455,0.04530959804644772,3.0
0.00012833864464121135,5.2317163996262324e-05,0.0002895345142180808,1.8472122954091816,0.029075888223552893,0.1150902843166966,0.0004757043364252754,0.0007792997939268813,0.0009564966156857912,1.3005272727272723,0.05537,0.07255726042637038,3.0
0.00028198672399119763,0.0002479030526335917,0.0007566823327168033,1.7775276247504992,-0.00479183632734531,0.06474436610748427,0.000924250144423248,0.0014860361299134494,0.0033914533511334244,1.3120327272727272,0.02486,0.06910352952515257,3.0
9.516286381211038e-05,0.0006771842708738473,0.0004687489875800382,1.338140598802395,-0.005035489021956087,0.06760914967584952,0.001020811173881666,0.0005995025935323872,1.096231166240135e-05,1.2530672727272727,0.04889818181818181,0.04459163799233984,3.0
0.00022874380735594615,0.00017690576697539751,9.340446189702874e-05,1.6329603592814372,0.009746107784431137,0.05605689929702884,0.0007999303234583105,0.00033664055057081813,0.0004121900801650333,1.2460818181818178,0.045816363636363634,0.06176679939484524,3.0
0.0004575179418003483,0.0001761026779513025,0.0005059416816477607,1.925668463073852,0.01096437125748503,0.08676996398889393,0.0003688422890810004,0.0003323272907053984,0.0021321072899577933,1.0190545454545452,0.036468181818181816,0.04776994497937884,3.0
0.0001677956271162741,0.00010174862066092137,0.00029133166933405485,1.6214274650698601,0.025421097804391217,0.07345674507339625,0.0002520318382367125,0.0003307163376559291,0.0002419007481828772,1.1947181818181818,0.04263181818181818,0.05202340596999022,3.0
0.0001884333758358516,0.000552590796343987,0.0014819558483157244,1.30208,0.0016243512974051895,0.05516040381278799,0.00013028651968436064,0.0009127110574604561,0.004465559551526529,1.1544490909090908,0.01551181818181818,0.04826315070838628,3.0
0.00026548613091638467,0.0005703138753417707,1.3202253213355878e-06,1.6851020359281437,-0.0018680039920159679,0.07732606196566963,0.0005246855610340907,6.336500366724566e-06,0.00015842152870848596,1.2881999999999998,0.02599,0.059825000249602175,3.0
0.0003663342271252957,0.00018611902358168082,0.0005449187903932739,1.5549914970059882,0.020791696606786432,0.09469507852085476,0.00011611250038237624,0.00017123258014570839,0.0003378819088292649,1.3751072727272726,0.05424,0.06979498690755245,3.0
7.755961588294539e-05,0.00016948595239886478,0.0015342955161483163,1.8085527345309385,0.005847664670658683,0.06034599932485555,0.0001370686885055224,0.0005911497048038841,0.0030336019216621714,1.0182327272727272,0.04797363636363637,0.05101506604503502,3.0
0.00011115882878705588,0.0008642355408350308,0.00025955004032938837,1.6092448303393212,0.018436387225548904,0.0713942055377344,0.0004887842378779656,0.00017981122032493006,2.0985663453966305e-05,1.0979490909090908,0.016847272727272725,0.04186127212076001,3.0
0.0005712357855431747,8.865958281224377e-05,0.000508219097495995,1.6081077844311378,0.02793884231536926,0.07021949891814915,0.0001819569325243117,0.00014764578167934152,0.000123682888109594,1.3350436363636364,0.05444545454545455,0.0742641474269504,3.0
0.0005723479578421985,9.133962125554888e-05,0.0013707051471600873,1.8554964870259485,-0.0038172255489021954,0.08465496070005185,0.0020609214078673482,5.5463601694303953e-05,0.0045727227677792364,1.0663090909090909,0.04407,0.03938555678493035,3.0
0.000191188879219168,7.285703181365833e-06,0.000429370451546739,1.7809387624750501,-0.004060878243512974,0.07986616348812921,0.0010083943425082812,0.0010651445771807165,0.000520196615252822,1.1708854545454543,0.054959090909090916,0.04601627333003912,3.0
0.0004384147440895197,0.0008483104844691418,0.0015597087324102908,1.678929500998004,0.0037360079840319358,0.07703957322605096,0.000891104552212103,0.0009623233697575962,0.0020787087741516107,1.2684763636363634,0.03040727272727273,0.057689073025659836,3.0
0.00025945520768780957,4.842395414961331e-05,0.0002938469247898634,1.6163919760479042,-0.008933932135728545,0.07068666419612528,0.0006820116706085482,0.0011253159821474554,0.0016273045635991047,1.2234818181818183,0.018593636363636368,0.07055153815915853,3.0
0.000861734254122466,0.0019641501672204354,0.0004989694130388017,0.8159116566866267,0.05295385229540918,0.016155452187453585,0.002536230153342849,0.0012628328176643245,0.0004206620153766866,0.784630909090909,0.031023636363636368,0.018083311823344748,3.0
9.469640744539539e-05,0.00013549047587249933,0.0003318824368886525,0.8347541317365268,0.038821996007984035,0.02510286081677492,0.001635792687860168,0.0003314655119079731,0.0007888083477298062,0.5746563636363635,0.03533818181818181,0.014053228135345588,3.0
0.0022805805925300076,0.0008224122993388356,0.00030748572384571717,0.5988983233532934,0.04856810379241517,0.01211435735490808,0.0023167697587888197,0.002041679296527664,0.00016502620089909142,0.6227327272727272,0.034721818181818166,0.013411591825116543,3.0
0.0002492530196620557,0.0011624046747265642,0.00013958052374298744,0.6918112175648703,0.040933652694610766,0.012622570804767929,0.002375758825503125,0.002049751742028659,0.0006567735096634399,0.6909436363636363,0.03852272727272728,0.012693302531640915,3.0
0.00022781809178372875,0.00032792577290530564,0.00021239558345223988,0.5604011976047903,0.04142095808383233,0.008902006442604948,0.0016855869398478072,5.054465735455765e-05,0.0002896289454884893,0.5195945454545454,0.029893636363636362,0.010624194578298364,3.0
0.0008350438229371516,0.0005847184580835243,2.6184154121976697e-06,0.6356086626746507,0.03890321357285429,0.01105330972186188,0.0007269571592892666,0.0014663127185697365,0.0004318457051070319,0.6383472727272728,0.036160000000000005,0.015148543608497891,3.0
0.001260818357625024,0.002612253418570535,0.0003683062469268815,0.9349766067864272,0.055227944111776436,0.01945622708379906,0.0011114624620759137,0.00022936498732653267,0.0005282045875739341,0.7363490909090908,0.04304272727272727,0.01944574183735857,3.0
0.00012588496317424592,0.00027846399575945564,0.0001131456106298424,0.4908789620758484,0.038821996007984035,0.006043584376186782,0.0001947386528902635,1.3088010148080365e-05,0.00035661223665185964,0.4630945454545454,0.026709090909090905,0.009148634749812107,3.0
0.0020678305260952564,0.0014377061061766985,4.327501850810412e-05,0.7160140518962076,0.051735588822355294,0.0104054949674341,0.0013467550237934265,0.0012743159678179593,9.250634974456545e-05,0.5680818181818181,0.038111818181818184,0.013295646014336986,3.0
6.265456972390244e-05,0.0007643462102107245,0.0003008421132481738,0.9008652295409181,0.039228083832335316,0.014829867655461713,0.0019590796545409933,0.00016587073307624216,0.00039593120301144736,0.7316236363636364,0.03955,0.01127704246464564,3.0
0.0009045152358388564,0.000109939965669584,0.00015267796839107142,0.574695489021956,0.0445072255489022,0.00841687792169148,0.00021580570073181585,0.0003082297865315406,0.0006599399051754152,0.6237600000000001,0.02311363636363636,0.00990672112679305,3.0
0.0010405460547266354,0.0022665374465020947,0.00014392898048030915,0.8719517764471059,0.04661888223552895,0.0191537517479134,0.0006691011754012545,0.0002275717945379326,0.0002694640450684685,0.7527854545454544,0.02712,0.020985579717789842,3.0
0.00047805452764892987,0.0008996505245583458,0.000709862911627105,0.7805007984031935,0.04580670658682635,0.01569791712933663,0.0008878363001280973,0.00010403163450046758,0.00022467663009669809,0.6167745454545455,0.03564636363636363,0.01243854520614336,3.0
0.00030301140902055685,0.0004227136651993384,0.00022746847642471,0.7632826746506985,0.03971538922155689,0.012819165192795995,0.001106753213267807,0.002795882055426478,0.00012387915697160387,0.5635618181818182,0.02855818181818182,0.010156936541173216,3.0
0.0013483766040671256,0.0025980554101298066,0.00011897876230084876,0.8917688622754492,0.051898023952095806,0.01983432409511025,0.0019048193048962266,0.00013207967538753898,0.0011454438111691981,0.5719854545454546,0.042529090909090905,0.013841432029586102,3.0
0.00033226906237201147,9.862524827322743e-06,0.00017142489032805923,0.9223066666666668,0.039715389221556895,0.02318736462895281,0.0008811575830296227,3.232052782731312e-05,0.00013678427885552508,0.6330054545454545,0.02547636363636364,0.014976631550693032,3.0
0.005447867747658029,0.0007090793451853923,9.62147193800834e-06,0.6177407984031935,0.049542714570858286,0.014341562118948218,0.0002304985872655916,0.00032034541716831745,9.475387668711444e-05,0.7244327272727272,0.034927272727272723,0.016067002946299713,3.0
1.1690752501190344e-05,0.0013382040386272253,8.738049041842216e-05,0.6066952095808382,0.05027367265469063,0.018629008011072937,0.003063412392508593,0.00014458480906357098,0.0019280802948956574,0.6108163636363637,0.04776818181818182,0.012727421127348792,3.0
0.0020303674768573127,7.071219483782832e-05,0.00028001917469636323,0.5126452694610778,0.0479183632734531,0.005081423035914274,0.0015013627906701821,0.00014613765672355294,0.001005651709905419,0.3987872727272728,0.032975454545454544,0.0069453412089693035,3.0
0.0033926950392792073,0.0010089697543395947,2.7571073886805986e-05,0.6492532135728544,0.04182704590818363,0.010101508058734986,0.00046657457228353575,0.0014282112637232466,0.000205230115018196,0.6251981818181818,0.03102363636363636,0.014514317479123632,3.0
0.00012144716915333354,0.00013427016249605042,0.000485297405767063,0.9223066666666668,0.05043610778443114,0.0188659094799916,0.0006776481416606826,0.00027077687670830705,0.0009281490115033653,0.6284854545454546,0.02742818181818182,0.014235207943397537,3.0
0.0014813380612290876,0.0006245779456517651,0.000381274746456748,0.4364631936127745,0.04133974051896208,0.007315725997989421,0.0006300730129103366,0.00219717786771407,0.0011829825731155446,0.7106672727272727,0.029482727272727268,0.009668612583014165,3.0
0.0007869887350751008,0.0001884365379242588,3.762894779927486e-05,0.9426110578842316,0.04921784431137725,0.02781415383403873,0.001174965809476718,0.0029755805322110697,3.4184017676735343e-06,0.72546,0.030818181818181814,0.019218282775259738,3.0
0.0009460450487450053,0.000351262512581476,0.0004207254060571813,0.6789788423153694,0.04978636726546906,0.012022684412595885,0.0011796024729960135,0.0004558817254239913,0.0007802930648050101,0.5058290909090909,0.03975545454545455,0.009823477875063416,3.0
0.0003703745849488362,3.172978551454079e-05,0.0004607455104992454,0.745252375249501,0.04125852295409181,0.014390043627475247,0.0013569886797956047,0.0012680819729320519,8.183681527977671e-05,0.6165690909090908,0.04006363636363637,0.011423221095802159,3.0
0.000531620335170634,0.0004322843733509684,0.00012167865593838577,0.9401745309381238,0.056446207584830335,0.017662772459756212,0.001655994513269781,0.00043010401962270385,6.525173496567673e-05,0.7180636363636363,0.044480909090909085,0.016701294245169668,3.0
0.00041043828954739626,5.793622301496681e-05,0.0002095512796060012,0.5335994011976047,0.040608782435129734,0.008222164467913913,0.00047861250095478796,0.0005526030564460202,0.0005669236335883268,0.6268418181818182,0.031229090909090908,0.011162454996352841,3.0
0.0027477730903804364,6.311171983028613e-05,5.896381703350098e-05,0.5344115768463072,0.032730678642714575,0.010225548034047906,0.0015305189296879404,0.0014080414507315151,0.00014908559760999656,0.6042418181818181,0.014998181818181815,0.011625381592264969,3.0
0.0019530018724439216,0.000993409146945095,2.2915796217457072e-05,0.8445002395209581,0.040527564870259485,0.01935087431457125,0.0009021146339596894,0.0006843432085027991,0.002103621045016801,0.6849854545454545,0.03205090909090909,0.014340035011208634,3.0
0.00022162819399596035,0.0004150353538081212,4.729449613766489e-05,0.8115259081836327,0.04166461077844311,0.01675611275690066,0.0002289919624187563,0.00013895291990551284,0.0002318785702292084,0.6161581818181818,0.036776363636363635,0.012161350824434978,3.0
0.002511561802772358,0.0005651881281438569,0.00040182380318429153,0.827282115768463,0.04036512974051897,0.019715512260734112,0.0011664430668869373,0.001761411519264945,0.00010509587096183951,0.7236109090909091,0.02444909090909092,0.018156849635780063,3.0
0.0003661104991462375,1.9068643567312568e-07,0.000272236909609628,0.8662665469061877,0.042558003992015966,0.015559044044729162,0.001054228287709776,0.00016746464588054374,0.000437474659771772,0.5424,0.036262727272727266,0.008555044389695395,3.0
0.0014979504287816335,0.000706046443381369,6.701885082894552e-05,0.5215792015968064,0.05563403193612774,0.00761546273482108,0.001440206671844266,0.00016811677523320183,0.0007561730148265308,0.5555490909090911,0.02249727272727273,0.007640252270358577,3.0
0.004257095700710715,0.0009459885236470242,0.0005393981410309026,0.8103888622754492,0.046050359281437116,0.014583019741566616,0.00031559071302763605,0.0038731150410506203,0.0007440586758406376,0.7842199999999999,0.031845454545454545,0.02006808037016344,3.0
5.1551983461641275e-05,0.0003441698436388185,0.00013335296402406998,0.6307356087824351,0.045644271457085835,0.015403696196426475,0.0004014653509311773,7.441539693180519e-05,4.489247486249721e-06,0.6523181818181817,0.03595454545454545,0.011701766960617137,3.0
0.00019514368958173652,0.0007155258841939336,0.0004993867297091153,0.7856987225548904,0.0376849500998004,0.012103176341032154,0.00256066181490787,0.003152016047880698,0.0003877614942346013,0.5828745454545454,0.02455181818181818,0.01089564400621538,3.0
0.0007779497484590072,0.00016929954640629386,0.00027674961701523504,0.9315654690618762,0.037116427145708585,0.02207000516141716,0.0012619878227055085,0.002715502030263398,0.00013859094224866222,0.5935581818181818,0.03277,0.01058796029777028,3.0
0.00021591437766687826,6.495509944173232e-05,0.00011872334873558865,0.4330520558882236,0.04588792415169661,0.005363284002220956,0.0005360455863994703,0.0007354269207130423,9.825776540491456e-05,0.5197999999999999,0.034105454545454536,0.010574187618619665,3.0
3.658317946890094e-05,0.0006751257338036685,3.613991248715112e-05,0.7759526147704591,0.0410960878243513,0.010503529739379904,0.0017453377284344536,0.0021690513318902557,3.5504942758137796e-05,0.7016272727272728,0.03092090909090909,0.015216148720414909,3.0
7.83049282542912e-05,0.00014848739722081916,1.1868422412650056e-05,0.8758502195608783,0.04986758483033932,0.018984335643933186,9.700077074086309e-05,0.00019102544202001688,0.00016346192299165338,0.6381418181818181,0.03903636363636365,0.013064056670693876,3.0
0.0007826351823480108,0.00035203700174465496,0.0004753736488043498,0.4140471457085828,0.04231435129740519,0.006602427201948981,0.00033524229696617883,0.00013058308874458282,0.00040823020696543967,0.4501509090909091,0.03821454545454545,0.0067325062183174215,3.0
0.0020574026772470053,0.0009475806773920016,0.00015253977066637136,0.4733359680638722,0.034923552894211576,0.007706182776669111,0.0015487791569081311,0.001291368165090102,0.0001931855398674578,0.6541672727272727,0.03544090909090908,0.014617702375715294,3.0
0.001213476344351658,0.00022778295146287308,0.00028686872368581924,0.7390798403193612,0.042558003992015966,0.01358788096216165,0.00041927685786891946,0.0007189364568765003,0.0002265543717401069,0.6258145454545454,0.03030454545454545,0.01055290612783454,3.0
0.00015569344042147643,8.835299825397812e-05,0.00014020423491962995,0.8685406387225549,0.03947173652694612,0.014434934457454768,0.0003144668710936445,0.0007151048323634728,0.0007830205969328718,0.6595090909090908,0.03020181818181818,0.011813260742926462,3.0
0.001025072097007433,0.0008115905631369308,1.375429359631392e-05,0.8279318562874252,0.0501112375249501,0.016660055871248323,0.00021570717570015382,0.0011930709124332506,1.527340987767698e-05,0.7047090909090908,0.01992909090909091,0.020019395836524703,3.0
0.0004559009237472764,0.0004063770640068348,0.00021937343637527638,0.8180233133732534,0.0436950499001996,0.017807442225165372,0.0002305160208562016,0.00022669774292193042,0.0012337380198446663,0.4462472727272727,0.029380000000000007,0.008992557408518129,3.0
0.000190635366873781,0.0009377101407403233,0.00015533149192087763,0.5300258283433134,0.04280165668662675,0.007845259887306586,0.0031748896834087642,0.001143194456217977,0.00018888607970849732,0.68252,0.043145454545454535,0.012359914533299208,3.0
0.0005787811355474282,0.00043514947913287635,0.00031156725232897575,0.9573926546906188,0.03443624750499002,0.01794856307194545,3.8112146154774367e-06,0.00435023350599116,0.0021161655096214186,0.5142527272727272,0.02321636363636364,0.011689810302903694,3.0
0.00040732190663144585,9.909304474118052e-05,0.00023657489974735938,0.6947350499001996,0.05019245508982036,0.012094982496063493,0.001017261435547562,0.00021918602262996185,0.00018155547662381864,0.5058290909090909,0.04119363636363636,0.010119347971330576,3.0
0.0014399997456596533,0.0008190438004444647,0.0001076768607904348,0.7904093413173653,0.05327872255489022,0.014880502041854256,0.002071094773538343,0.001674086741644325,7.724821272118267e-05,0.6461545454545454,0.045816363636363634,0.015039054169377638,3.0
0.0001273452790960364,0.00021832054672165795,1.8658441934498894e-05,2.9136801397205585,0.045075748502994006,0.3302196082068799,0.0004795397825430374,6.23937242564176e-05,0.0023902790594082955,1.3498363636363635,0.03174272727272727,0.06353398989827283,3.0
0.00028489083807987307,0.000741879685524019,0.00014282713301174506,2.0653626746506983,0.01096437125748503,0.11890218485810453,0.0002117866100030633,0.001139199753394459,0.00040709974677839597,1.1513672727272728,0.022702727272727274,0.050881584621365133,3.0
0.0003522778964134542,0.00022861733508103505,2.96002591663463e-05,2.320791916167664,0.01441611776447106,0.11495691584790015,0.00025410000363097366,0.000734719066249182,0.0014325438041403677,0.9987145454545454,0.05198,0.02955035737323746,3.0
0.0007476693012092188,0.0002057554209499996,1.2940570622281587e-05,2.5437341317365267,0.02456831337325349,0.18582760594559675,0.00026165143555073215,0.0003449124261129247,0.00039294381007621643,1.3765454545454543,0.03770090909090909,0.0554998417220532,3.0
0.0008815239106084914,0.00024596222690461176,4.354105864332441e-05,2.4637348303393214,0.016040469061876245,0.15268419679338888,4.3550270309608215e-05,0.0029176693941296273,0.0008047939311783508,1.0624054545454549,0.014073636363636365,0.043588078201142855,3.0
0.00024210298738766347,0.0007191853098718995,0.000296986770659034,2.9417001996007985,-0.009136976047904193,0.2579097204438174,0.0015550102419562939,8.632184717247803e-05,0.002510458027631934,1.1318490909090908,0.04098818181818181,0.04514511413571636,3.0
0.00025042818535312913,9.782109383160207e-05,0.00014355864309151806,3.1427136726546907,0.06659840319361278,0.3239816036213846,0.0011988843579571402,0.00020445090929664385,0.0005043449158440267,1.1809527272727274,0.06985454545454545,0.0683950630675589,3.0
0.0006629704897514035,8.52158249980602e-05,5.432092137387045e-05,1.5959251497005988,0.017867864271457083,0.06683101411601809,0.0019243267723953374,0.00011888444024796216,0.0010434608626807985,0.8951654545454545,0.036468181818181816,0.02623649123175219,3.0
0.00038004681027360726,0.00030146672929147646,3.580980730899801e-05,3.184946806387225,-0.01705568862275449,0.3257268501538121,0.00014856898776018958,0.00018016923574473056,0.0017349153248152785,1.1636945454545455,0.02958545454545455,0.045725513862791216,3.0
4.163717085275194e-05,0.0001916387620430376,0.00046629787497560506,2.670839620758483,-0.005279141716566866,0.2066174790219016,0.001465693581912348,0.00112732111165935,0.002400809139811652,1.2803927272727271,0.04191272727272727,0.06508243845368211,3.0
0.0010190410100530936,0.00019405366795659267,0.0002484921805437007,2.183534231536926,0.02314700598802396,0.07780763011494524,5.474362442107344e-06,0.001460820309526327,0.002485887704165991,0.7570999999999999,0.0006163636363636364,0.02903513627764218,3.0
0.000620325733507099,0.0001842539522574113,0.00043297544786396206,2.8255590818363268,-0.03248702594810378,0.3327146406896666,0.0009750818676646966,0.0012345837515885785,0.001151158242937359,1.0498727272727273,0.02825,0.05915293833638297,3.0
0.000138963720711103,9.6646962128035e-05,8.823614736313974e-05,2.2233308383233528,-0.00467000998003992,0.13881325442203124,0.0009371956437620641,0.00034852442097411284,0.0008532763511886361,0.8774963636363636,0.03698181818181818,0.033393950968964414,3.0
0.0009249897437098332,0.0009325176853589028,6.247713152726001e-06,1.9756172654690616,0.004873053892215568,0.09453162050514682,0.0003177297377001302,0.0001905913664852386,0.00217840766486618,1.1384236363636364,0.020134545454545454,0.04085954366987151,3.0
0.00040830888486676116,0.00031436918235263684,2.375476295154997e-05,2.60424121756487,-0.06680144710578842,0.2644686546721001,0.001566135122574466,0.0005104643072911723,0.00036997442282943137,1.1328763636363637,0.0560890909090909,0.07553765962395907,3.0
0.00042742494545596003,0.000473256330565737,0.00025454487089840373,1.9817085828343315,0.020913522954091816,0.06372155137321348,0.00012771650207296393,0.0005247472901442732,3.797985548469261e-05,1.1156181818181818,0.012943636363636362,0.03081949990653648,3.0
0.00010877147428993126,0.00017534152857121916,4.571243612581589e-05,2.557947205588822,0.01441611776447106,0.17722000740906235,0.0014542733085068035,0.0001995470684698331,0.004610895784742293,0.8329127272727272,0.04746,0.027454613192334755,3.0
